zeit_utc,open,high,low,close,volume
2026-08-06 04:00,7756.75,7770.75,7724.25,7734.75,1253438
2026-08-07 04:00,7735.00,7786.75,7725.50,7779.75,1236073
2026-08-10 04:00,7776.75,7798.00,7763.00,7776.75,923190
2026-08-11 04:00,7778.25,7796.00,7738.00,7747.50,1010336
2026-08-12 04:00,7756.00,7794.00,7748.50,7770.50,944743
2026-08-13 04:00,7770.00,7838.50,7764.25,7822.50,1106913
2026-08-14 04:00,7825.00,7831.75,7796.50,7805.00,917625
2026-08-17 04:00,7809.25,7824.50,7763.50,7768.75,992564
2026-08-18 04:00,7766.00,7770.50,7710.25,7714.00,1277258
2026-08-19 04:00,7714.00,7764.75,7698.25,7729.00,1437865
2026-08-20 04:00,7733.00,7746.50,7657.75,7662.50,1468662
2026-08-21 04:00,7669.00,7714.00,7661.25,7691.25,1194104
2026-08-24 04:00,7693.50,7703.25,7655.00,7669.75,1088482
2026-08-25 04:00,7676.00,7714.00,7660.25,7692.00,1003461
2026-08-26 04:00,7691.50,7710.25,7670.75,7690.00,1083071
2026-08-27 04:00,7722.00,7755.50,7702.75,7742.50,1347688
2026-08-28 04:00,7733.75,7782.50,7711.75,7722.00,1520831
2026-08-31 04:00,7723.50,7724.00,7674.75,7699.00,1247996
2026-09-01 04:00,7701.25,7708.00,7621.50,7642.75,1599408
2026-09-02 04:00,7645.00,7691.25,7618.50,7676.50,1312751
2026-09-03 04:00,7673.50,7766.50,7661.25,7754.75,1466815
2026-09-04 04:00,7749.75,7764.50,7711.75,7722.00,1266711
2026-09-08 04:00,7715.50,7728.50,7672.25,7680.50,1541813
2026-09-09 04:00,7681.00,7691.25,7628.75,7643.75,1432203
2026-09-10 04:00,7646.50,7666.25,7585.50,7598.50,1713441
2026-09-11 04:00,7599.50,7683.50,7594.25,7659.50,2084922
2026-09-14 04:00,7609.25,7652.00,7593.75,7625.00,1925420
2026-09-15 04:00,7631.00,7633.25,7576.75,7589.25,943078
2026-09-16 04:00,7596.50,7632.00,7509.25,7556.50,487789
2026-09-17 04:00,7557.50,7654.50,7551.50,7640.00,285399
2026-09-18 04:00,7637.00,7670.25,7625.25,7657.35,1470203
2026-09-21 04:00,7722.00,7847.25,7713.75,7833.50,1378280
2026-09-22 04:00,7830.00,7848.50,7810.50,7831.75,1342461
2026-09-23 04:00,7830.00,7843.25,7758.75,7772.50,1557112
2026-09-24 04:00,7774.75,7783.50,7707.25,7767.00,1557112
2026-09-25 03:27,7759.00,7767.25,7748.50,7765.50,43484
