zeit_utc,open,high,low,close,volume
2026-08-12 22:00,7770.00,7771.00,7766.50,7768.75,0
2026-08-12 23:00,7768.50,7771.75,7767.50,7768.25,2557
2026-08-13 00:00,7768.25,7773.50,7767.50,7770.50,5838
2026-08-13 01:00,7770.25,7771.25,7764.25,7770.00,4964
2026-08-13 02:00,7770.25,7774.50,7768.00,7773.00,3695
2026-08-13 03:00,7772.75,7775.50,7772.00,7775.00,3020
2026-08-13 04:00,7775.75,7777.50,7772.00,7775.75,3227
2026-08-13 05:00,7775.75,7780.50,7775.00,7776.25,4456
2026-08-13 06:00,7776.50,7779.75,7773.75,7777.75,4301
2026-08-13 07:00,7778.00,7780.00,7774.00,7777.75,5970
2026-08-13 08:00,7777.75,7783.00,7775.25,7781.50,7115
2026-08-13 09:00,7781.50,7784.75,7778.00,7784.25,5061
2026-08-13 10:00,7784.25,7785.50,7783.00,7785.00,4391
2026-08-13 11:00,7785.00,7789.00,7782.75,7784.00,7659
2026-08-13 12:00,7784.00,7790.25,7778.00,7788.50,22980
2026-08-13 13:00,7788.50,7821.50,7785.50,7820.75,142130
2026-08-13 14:00,7820.75,7838.50,7818.00,7822.25,190124
2026-08-13 15:00,7822.00,7826.75,7797.75,7799.00,174928
2026-08-13 16:00,7798.75,7812.25,7798.50,7811.50,78394
2026-08-13 17:00,7811.50,7819.25,7810.50,7811.75,71117
2026-08-13 18:00,7811.75,7823.75,7811.00,7822.00,77243
2026-08-13 19:00,7822.00,7828.75,7818.00,7823.25,171985
2026-08-13 20:00,7823.25,7825.50,7818.50,7825.25,42660
2026-08-13 22:00,7825.00,7827.00,7822.75,7824.00,0
2026-08-13 23:00,7824.00,7827.50,7823.75,7825.75,2682
2026-08-14 00:00,7825.75,7828.75,7823.00,7824.25,5769
2026-08-14 01:00,7824.00,7825.00,7820.25,7823.50,6016
2026-08-14 02:00,7823.50,7827.00,7823.50,7825.00,4086
2026-08-14 03:00,7825.00,7827.75,7824.25,7824.25,2933
2026-08-14 04:00,7825.25,7825.50,7822.50,7823.00,3555
2026-08-14 05:00,7823.25,7826.00,7821.50,7824.75,3714
2026-08-14 06:00,7824.75,7824.75,7820.50,7821.75,3887
2026-08-14 07:00,7821.75,7824.75,7820.00,7823.50,6818
